name,stars,img,owner,repo_name
avinashmane/runpix,1,https://avatars.githubusercontent.com/u/24887883?s=40&v=4,avinashmane,runpix
rxliuli/novachat,3,https://avatars.githubusercontent.com/u/24560368?s=40&v=4,rxliuli,novachat
alexishapiro/market-info,0,https://avatars.githubusercontent.com/u/30794330?s=40&v=4,alexishapiro,market-info
peterfriese/genkit-recipe-sample,0,https://avatars.githubusercontent.com/u/232107?s=40&v=4,peterfriese,genkit-recipe-sample
Shubham-sharma8/saas,2,https://avatars.githubusercontent.com/u/96993718?s=40&v=4,Shubham-sharma8,saas
Eric-Obeng/firebase-blog,0,https://avatars.githubusercontent.com/u/61484602?s=40&v=4,Eric-Obeng,firebase-blog
DenisVCode/genkit-maturita,0,https://avatars.githubusercontent.com/u/16190261?s=40&v=4,DenisVCode,genkit-maturita
i-vi-ai/GH-123,0,https://avatars.githubusercontent.com/u/181862971?s=40&v=4,i-vi-ai,GH-123
siri1410/sdods-json,0,https://avatars.githubusercontent.com/u/7946331?s=40&v=4,siri1410,sdods-json
Deepanshu123456789/codelab-ai-genkit,0,https://avatars.githubusercontent.com/u/87664039?s=40&v=4,Deepanshu123456789,codelab-ai-genkit
GoogleCloudPlatform/backlogged-pinball-backend,3,https://avatars.githubusercontent.com/u/2810941?s=40&v=4,GoogleCloudPlatform,backlogged-pinball-backend
LeoSalemann/codelab-ai-genkit-rag,0,https://avatars.githubusercontent.com/u/6365898?s=40&v=4,LeoSalemann,codelab-ai-genkit-rag
durvil/rag-demo-next-genkit,0,https://avatars.githubusercontent.com/u/123001997?s=40&v=4,durvil,rag-demo-next-genkit
striveapp/genkit-mvp,0,https://avatars.githubusercontent.com/u/182488137?s=40&v=4,striveapp,genkit-mvp
TeamADAPT/kodu-coder,0,https://avatars.githubusercontent.com/u/181675239?s=40&v=4,TeamADAPT,kodu-coder
TeamADAPT/claude-dev.,5,https://avatars.githubusercontent.com/u/181675239?s=40&v=4,TeamADAPT,claude-dev.
vitalii-karietin-ew/genkit-vertex-ai,0,https://avatars.githubusercontent.com/u/168179171?s=40&v=4,vitalii-karietin-ew,genkit-vertex-ai
martinmilitello/PruebasFirebase,0,https://avatars.githubusercontent.com/u/32875383?s=40&v=4,martinmilitello,PruebasFirebase
dhuandhar/compassgenerated,0,https://avatars.githubusercontent.com/u/31077500?s=40&v=4,dhuandhar,compassgenerated
jdtyler-dev/compass-ai-travel-planning-sample-flutter,0,https://avatars.githubusercontent.com/u/69649398?s=40&v=4,jdtyler-dev,compass-ai-travel-planning-sample-flutter
spasma/claude-dev,0,https://avatars.githubusercontent.com/u/5197265?s=40&v=4,spasma,claude-dev
jeffdh5/genkit-customer-service-sample,3,https://avatars.githubusercontent.com/u/3132718?s=40&v=4,jeffdh5,genkit-customer-service-sample
allyelvis/whatsapp-facebook-pos-system,0,https://avatars.githubusercontent.com/u/155692151?s=40&v=4,allyelvis,whatsapp-facebook-pos-system
yukinagae/genkit-evaluation-sample,0,https://avatars.githubusercontent.com/u/1390726?s=40&v=4,yukinagae,genkit-evaluation-sample
langchain-ai/langchainjs,14771,https://avatars.githubusercontent.com/u/126733545?s=40&v=4,langchain-ai,langchainjs
sonygod/webpack_decompile,0,https://avatars.githubusercontent.com/u/748320?s=40&v=4,sonygod,webpack_decompile
SuperPlatipus/codelab-ai-genkit-rag,0,https://avatars.githubusercontent.com/u/119877319?s=40&v=4,SuperPlatipus,codelab-ai-genkit-rag
kodu-ai/claude-coder,3599,https://avatars.githubusercontent.com/u/160821808?s=40&v=4,kodu-ai,claude-coder
okodoon/codelab-ai-genkit-rag,0,https://avatars.githubusercontent.com/u/31516823?s=40&v=4,okodoon,codelab-ai-genkit-rag
wbrunovieira/ChatUiforHuggingFace,0,https://avatars.githubusercontent.com/u/68607000?s=40&v=4,wbrunovieira,ChatUiforHuggingFace
gamedevpl/monster-steps-js13k-2024,0,https://avatars.githubusercontent.com/u/1286082?s=40&v=4,gamedevpl,monster-steps-js13k-2024
cline/cline,45460,https://avatars.githubusercontent.com/u/184127137?s=40&v=4,cline,cline
nalaso/windai,108,https://avatars.githubusercontent.com/u/73838186?s=40&v=4,nalaso,windai
rxliuli/openai-api-proxy,77,https://avatars.githubusercontent.com/u/24560368?s=40&v=4,rxliuli,openai-api-proxy
mbleigh/genkitchen,15,https://avatars.githubusercontent.com/u/1022?s=40&v=4,mbleigh,genkitchen
NguyenKhanhNhut/MyAppChat,1,https://avatars.githubusercontent.com/u/179156461?s=40&v=4,NguyenKhanhNhut,MyAppChat
supcheese3/codelab-ai-genkit-rag,0,https://avatars.githubusercontent.com/u/108904911?s=40&v=4,supcheese3,codelab-ai-genkit-rag
ShreeBhagwat/compass_genkit,0,https://avatars.githubusercontent.com/u/36978583?s=40&v=4,ShreeBhagwat,compass_genkit
darlanarendra/codelab-ai-genkit-rag,0,https://avatars.githubusercontent.com/u/8838805?s=40&v=4,darlanarendra,codelab-ai-genkit-rag
Hawthorne001/genkit,0,https://avatars.githubusercontent.com/u/110597351?s=40&v=4,Hawthorne001,genkit
Hawthorne001/codelab-ai-genkit-rag,0,https://avatars.githubusercontent.com/u/110597351?s=40&v=4,Hawthorne001,codelab-ai-genkit-rag
07focus97fl/poc_app,0,https://avatars.githubusercontent.com/u/40961771?s=40&v=4,07focus97fl,poc_app
arcee-ai/chat-ui,0,https://avatars.githubusercontent.com/u/126496414?s=40&v=4,arcee-ai,chat-ui
Nyaughh/wa-fm-bot,9,https://avatars.githubusercontent.com/u/110736557?s=40&v=4,Nyaughh,wa-fm-bot
gamedevpl/www.gamedev.pl,7,https://avatars.githubusercontent.com/u/1286082?s=40&v=4,gamedevpl,www.gamedev.pl
Punkin-Anarcrassy/genkit,0,https://avatars.githubusercontent.com/u/137917724?s=40&v=4,Punkin-Anarcrassy,genkit
tyorikan/tyorikan-js-examples,0,https://avatars.githubusercontent.com/u/694678?s=40&v=4,tyorikan,tyorikan-js-examples
MinLee0210/CompassAI,1,https://avatars.githubusercontent.com/u/57653278?s=40&v=4,MinLee0210,CompassAI
ravenruckus/novel-genius-api,0,https://avatars.githubusercontent.com/u/7894424?s=40&v=4,ravenruckus,novel-genius-api
rxtoolkit/genai,3,https://avatars.githubusercontent.com/u/155207615?s=40&v=4,rxtoolkit,genai
sugatobagchi/codelab-ai-genkit-rag,0,https://avatars.githubusercontent.com/u/68023376?s=40&v=4,sugatobagchi,codelab-ai-genkit-rag
aL0NEW0LF/scientific-article-analysis-app,1,https://avatars.githubusercontent.com/u/114300398?s=40&v=4,aL0NEW0LF,scientific-article-analysis-app
nectariferous/HuggingUI,0,https://avatars.githubusercontent.com/u/133787954?s=40&v=4,nectariferous,HuggingUI
AyushChauhan9389/travelblogv2,1,https://avatars.githubusercontent.com/u/113831410?s=40&v=4,AyushChauhan9389,travelblogv2
MykiellDeovennPagayonan/gemini,0,https://avatars.githubusercontent.com/u/123612641?s=40&v=4,MykiellDeovennPagayonan,gemini
jinseriouspark/kit-for-gen-speech,0,https://avatars.githubusercontent.com/u/22350851?s=40&v=4,jinseriouspark,kit-for-gen-speech
gtanczyk/genaicode,31,https://avatars.githubusercontent.com/u/1281113?s=40&v=4,gtanczyk,genaicode
VitaliiKaretin/codelab-ai-genkit-rag,0,https://avatars.githubusercontent.com/u/14848215?s=40&v=4,VitaliiKaretin,codelab-ai-genkit-rag
intellia-platform/sprout-chat-ui,0,https://avatars.githubusercontent.com/u/127874638?s=40&v=4,intellia-platform,sprout-chat-ui
aayush-kumar-codes/TalentAI,0,https://avatars.githubusercontent.com/u/46257768?s=40&v=4,aayush-kumar-codes,TalentAI
AICHATUI/aichatui,0,https://avatars.githubusercontent.com/u/173801778?s=40&v=4,AICHATUI,aichatui
Gimmyalex/firebasegenapp,0,https://avatars.githubusercontent.com/u/90123122?s=40&v=4,Gimmyalex,firebasegenapp
lkk7lkk/wad24workchop,0,https://avatars.githubusercontent.com/u/15617050?s=40&v=4,lkk7lkk,wad24workchop
NataliKV/firebase-genkit,0,https://avatars.githubusercontent.com/u/44552280?s=40&v=4,NataliKV,firebase-genkit
adonisote/compas,0,https://avatars.githubusercontent.com/u/147259132?s=40&v=4,adonisote,compas
imardini98/compass-workshop-rag,0,https://avatars.githubusercontent.com/u/36751782?s=40&v=4,imardini98,compass-workshop-rag
ruthomolara/Build-Gen-AI-features,0,https://avatars.githubusercontent.com/u/140560092?s=40&v=4,ruthomolara,Build-Gen-AI-features
Indriarinmaria21/huehuylandingpageweb,0,https://avatars.githubusercontent.com/u/101868593?s=40&v=4,Indriarinmaria21,huehuylandingpageweb
ivortex110/codelab-ai-genkit-rag,0,https://avatars.githubusercontent.com/u/97705026?s=40&v=4,ivortex110,codelab-ai-genkit-rag
peterfriese/codelab-ai-genkit-rag,0,https://avatars.githubusercontent.com/u/232107?s=40&v=4,peterfriese,codelab-ai-genkit-rag
LyalinDotCom/genkit-rag01,0,https://avatars.githubusercontent.com/u/2363526?s=40&v=4,LyalinDotCom,genkit-rag01
The-UnknownHacker/GhostAI-v3.1,5,https://avatars.githubusercontent.com/u/128781393?s=40&v=4,The-UnknownHacker,GhostAI-v3.1
rajashekarcs2023/Disaster-Aid,0,https://avatars.githubusercontent.com/u/114786116?s=40&v=4,rajashekarcs2023,Disaster-Aid
Samashi47/FSTT-LLM-Chat-Bot,4,https://avatars.githubusercontent.com/u/118856615?s=40&v=4,Samashi47,FSTT-LLM-Chat-Bot
Jrbiltmore/chat-ui-api,0,https://avatars.githubusercontent.com/u/127049997?s=40&v=4,Jrbiltmore,chat-ui-api
admineral/codelab-ai-genkit-rag,0,https://avatars.githubusercontent.com/u/50579369?s=40&v=4,admineral,codelab-ai-genkit-rag
neek5/genkit-compass,0,https://avatars.githubusercontent.com/u/22925014?s=40&v=4,neek5,genkit-compass
FirebaseExtended/compass-ai-travel-planning-sample-flutter,55,https://avatars.githubusercontent.com/u/42357678?s=40&v=4,FirebaseExtended,compass-ai-travel-planning-sample-flutter
blkd13/openai-api-wrapper,1,https://avatars.githubusercontent.com/u/22939880?s=40&v=4,blkd13,openai-api-wrapper
TJVerry/RAG-with-firebase,0,https://avatars.githubusercontent.com/u/174378332?s=40&v=4,TJVerry,RAG-with-firebase
lenML/gcp-claude-openai-api-server,13,https://avatars.githubusercontent.com/u/154655365?s=40&v=4,lenML,gcp-claude-openai-api-server
Eis7890/Firebase_genkit,0,https://avatars.githubusercontent.com/u/174769526?s=40&v=4,Eis7890,Firebase_genkit
AmoghCreator/medsarovar-H4B140,0,https://avatars.githubusercontent.com/u/109089135?s=40&v=4,AmoghCreator,medsarovar-H4B140
Zepk/base-nest-genkit,1,https://avatars.githubusercontent.com/u/11397612?s=40&v=4,Zepk,base-nest-genkit
ShivprasadRoul/genkit_test,0,https://avatars.githubusercontent.com/u/96706283?s=40&v=4,ShivprasadRoul,genkit_test
contatonextai/genkit,0,https://avatars.githubusercontent.com/u/144387269?s=40&v=4,contatonextai,genkit
khalid-halo/codelab-ai-genkit-rag,0,https://avatars.githubusercontent.com/u/28039293?s=40&v=4,khalid-halo,codelab-ai-genkit-rag
vtempest/DisasterAid.ai,4,https://avatars.githubusercontent.com/u/1274452?s=40&v=4,vtempest,DisasterAid.ai
KISSPatent/google-rag,0,https://avatars.githubusercontent.com/u/10351443?s=40&v=4,KISSPatent,google-rag
nomyx-io/ai-assistant,8,https://avatars.githubusercontent.com/u/135701070?s=40&v=4,nomyx-io,ai-assistant
tpiaggio/tindog-backend,14,https://avatars.githubusercontent.com/u/11969755?s=40&v=4,tpiaggio,tindog-backend
ifeLight/basewiki-backend,0,https://avatars.githubusercontent.com/u/26466369?s=40&v=4,ifeLight,basewiki-backend
manishiitg/ai-agent-recruiter,3,https://avatars.githubusercontent.com/u/1370315?s=40&v=4,manishiitg,ai-agent-recruiter
AlexandraMilts/TravelPlanningApp,0,https://avatars.githubusercontent.com/u/42393232?s=40&v=4,AlexandraMilts,TravelPlanningApp
malengatiger/comp-genkit-backend,0,https://avatars.githubusercontent.com/u/343710?s=40&v=4,malengatiger,comp-genkit-backend
gibran564/MedChat,0,https://avatars.githubusercontent.com/u/17327622?s=40&v=4,gibran564,MedChat
invertase/genkit-plugin-redis,6,https://avatars.githubusercontent.com/u/13588260?s=40&v=4,invertase,genkit-plugin-redis
suzushin54/codelab-ai-genkit-rag,0,https://avatars.githubusercontent.com/u/16548805?s=40&v=4,suzushin54,codelab-ai-genkit-rag
thundermiracle/codelab-ai-genkit-rag,0,https://avatars.githubusercontent.com/u/25689126?s=40&v=4,thundermiracle,codelab-ai-genkit-rag
tinnguyenhuuletrong/Learning,4,https://avatars.githubusercontent.com/u/10923944?s=40&v=4,tinnguyenhuuletrong,Learning
nerohoop/codelab-ai-genkit-rag,0,https://avatars.githubusercontent.com/u/1198673?s=40&v=4,nerohoop,codelab-ai-genkit-rag
blinkk/rootjs,11,https://avatars.githubusercontent.com/u/9856845?s=40&v=4,blinkk,rootjs
taylor-camo/TayAI,0,https://avatars.githubusercontent.com/u/172203047?s=40&v=4,taylor-camo,TayAI
sahil-idk/bug-hunt,0,https://avatars.githubusercontent.com/u/141494404?s=40&v=4,sahil-idk,bug-hunt
isashi04/googlegenai,0,https://avatars.githubusercontent.com/u/63725756?s=40&v=4,isashi04,googlegenai
angelmzn/genkit,0,https://avatars.githubusercontent.com/u/56454380?s=40&v=4,angelmzn,genkit
nag-24/codelab-ai-genkit-rag,0,https://avatars.githubusercontent.com/u/160205830?s=40&v=4,nag-24,codelab-ai-genkit-rag
NaritaF/firebase_genkit,0,https://avatars.githubusercontent.com/u/163037472?s=40&v=4,NaritaF,firebase_genkit
thadG/codelab-ai-genkit-rag,0,https://avatars.githubusercontent.com/u/8458902?s=40&v=4,thadG,codelab-ai-genkit-rag
analyticsrepo01/faq_RAG_basic,1,https://avatars.githubusercontent.com/u/5212919?s=40&v=4,analyticsrepo01,faq_RAG_basic
sahil-idk/genkit-rag,0,https://avatars.githubusercontent.com/u/141494404?s=40&v=4,sahil-idk,genkit-rag
bristobal/genkit-codelab,0,https://avatars.githubusercontent.com/u/56452580?s=40&v=4,bristobal,genkit-codelab
majiangqin/dream-travel-plan-by-AI,2,https://avatars.githubusercontent.com/u/114206263?s=40&v=4,majiangqin,dream-travel-plan-by-AI
yupikaiei/genkit-rag,0,https://avatars.githubusercontent.com/u/20303918?s=40&v=4,yupikaiei,genkit-rag
kumaa-g/gemini-slackbot-example,1,https://avatars.githubusercontent.com/u/141385031?s=40&v=4,kumaa-g,gemini-slackbot-example
ShashSec/codelab-ai-genkit-rag,0,https://avatars.githubusercontent.com/u/17693189?s=40&v=4,ShashSec,codelab-ai-genkit-rag
bhatr912/Project-Explore,0,https://avatars.githubusercontent.com/u/152839031?s=40&v=4,bhatr912,Project-Explore
irivelez/codelab-ai-genkit-rag,0,https://avatars.githubusercontent.com/u/136199263?s=40&v=4,irivelez,codelab-ai-genkit-rag
VeraWei/play-genkit,0,https://avatars.githubusercontent.com/u/7732663?s=40&v=4,VeraWei,play-genkit
Jaime-Huynh0901/codelab-ai-genkit-rag,0,https://avatars.githubusercontent.com/u/49378180?s=40&v=4,Jaime-Huynh0901,codelab-ai-genkit-rag
Aliyanshaikh66/Chating-App-Assistant,1,https://avatars.githubusercontent.com/u/119791226?s=40&v=4,Aliyanshaikh66,Chating-App-Assistant
Aliyanshaikh66/chat-app,1,https://avatars.githubusercontent.com/u/119791226?s=40&v=4,Aliyanshaikh66,chat-app
taxiyoshida/google-cloud-skill-boost-genkit,1,https://avatars.githubusercontent.com/u/29564223?s=40&v=4,taxiyoshida,google-cloud-skill-boost-genkit
FinnNick/codelab-ai-genkit-rag,0,https://avatars.githubusercontent.com/u/74029929?s=40&v=4,FinnNick,codelab-ai-genkit-rag
famzila/compass-ai-app,0,https://avatars.githubusercontent.com/u/37409120?s=40&v=4,famzila,compass-ai-app
amchhabra/AIFirebaseWork,0,https://avatars.githubusercontent.com/u/11071606?s=40&v=4,amchhabra,AIFirebaseWork
superheavytail/kullm-chat-ui,0,https://avatars.githubusercontent.com/u/11497545?s=40&v=4,superheavytail,kullm-chat-ui
bkapsalis/codelab-ai-genkit-rag,0,https://avatars.githubusercontent.com/u/11986766?s=40&v=4,bkapsalis,codelab-ai-genkit-rag
harendra/genkitcompass,0,https://avatars.githubusercontent.com/u/1376275?s=40&v=4,harendra,genkitcompass
zojeda/the-learning-games,0,https://avatars.githubusercontent.com/u/10731731?s=40&v=4,zojeda,the-learning-games
MichaelDoyle/genkit-experiments,0,https://avatars.githubusercontent.com/u/2858322?s=40&v=4,MichaelDoyle,genkit-experiments
cyberwolf888/vertex-ai-claude-api,3,https://avatars.githubusercontent.com/u/8720485?s=40&v=4,cyberwolf888,vertex-ai-claude-api
KarimEG45/Chat-ui,0,https://avatars.githubusercontent.com/u/132350780?s=40&v=4,KarimEG45,Chat-ui
FirebaseExtended/compass-travel-planning-sample,42,https://avatars.githubusercontent.com/u/42357678?s=40&v=4,FirebaseExtended,compass-travel-planning-sample
TrafficGuard/typedai,1073,https://avatars.githubusercontent.com/u/47138526?s=40&v=4,TrafficGuard,typedai
etewiah/genkit-rag-for-real-estate,0,https://avatars.githubusercontent.com/u/1741198?s=40&v=4,etewiah,genkit-rag-for-real-estate
josulliv101/ai-genkit-rag,0,https://avatars.githubusercontent.com/u/1703430?s=40&v=4,josulliv101,ai-genkit-rag
hokachan1989/compass-next,0,https://avatars.githubusercontent.com/u/136044781?s=40&v=4,hokachan1989,compass-next
gigmania/codelab-ai-genkit-rag,0,https://avatars.githubusercontent.com/u/3608294?s=40&v=4,gigmania,codelab-ai-genkit-rag
sankhanilsen/ai-app,0,https://avatars.githubusercontent.com/u/76916705?s=40&v=4,sankhanilsen,ai-app
FirebaseExtended/codelab-ai-genkit-rag,26,https://avatars.githubusercontent.com/u/42357678?s=40&v=4,FirebaseExtended,codelab-ai-genkit-rag
wearsshoes/arabic-diacritization-chrome,4,https://avatars.githubusercontent.com/u/6755414?s=40&v=4,wearsshoes,arabic-diacritization-chrome
huggingface/chat-ui,8824,https://avatars.githubusercontent.com/u/25720743?s=40&v=4,huggingface,chat-ui
tbxy09/googlecloudDeploy,0,https://avatars.githubusercontent.com/u/12082873?s=40&v=4,tbxy09,googlecloudDeploy
invertase/genkit-samples,22,https://avatars.githubusercontent.com/u/13588260?s=40&v=4,invertase,genkit-samples
firebase/genkit,2016,https://avatars.githubusercontent.com/u/1335026?s=40&v=4,firebase,genkit
SpellcraftAI/turing,59,https://avatars.githubusercontent.com/u/117635304?s=40&v=4,SpellcraftAI,turing
sansmoraxz/tambla,0,https://avatars.githubusercontent.com/u/31374920?s=40&v=4,sansmoraxz,tambla
AbdullA-Ababakre/poppyAI,0,https://avatars.githubusercontent.com/u/35424601?s=40&v=4,AbdullA-Ababakre,poppyAI
lyonelpierce/ZoomPortfolio,0,https://avatars.githubusercontent.com/u/77861061?s=40&v=4,lyonelpierce,ZoomPortfolio
